GEOID,tract,female_clf,female_unemp,male_clf,male_unemp,unemp_rate_f,unemp_rate_f_moe,unemp_rate_m,unemp_rate_m_moe,gap_f_minus_m,cv_f,median_hh_income,pct_poverty,pct_bachelors_plus,total_pop,pct_hispanic,pct_white_nh,pct_black_nh,pct_asian_nh
06037104823,104823,649,34,785,42,5.23882896764253,4.75147343751082,5.35031847133758,5.47139971666147,-0.111489503695053,55.1351021087882,83906,24.5749613601237,18.720503408495,3235,81.4219474497682,1.79289026275116,3.27666151468315,12.4884080370943
06037104824,104824,524,83,842,16,15.8396946564886,7.91586086519476,1.90023752969121,3.34477425204905,13.9394571267973,30.3798373557114,115625,13.6417556346382,5.56872037914692,2576,98.1366459627329,0,0,0
06037106010,106010,827,80,1043,37,9.67351874244256,6.66751377784173,3.54745925215724,2.64441115912218,6.12605949028533,41.8999536039142,145938,5.1218844152287,20.4231082180635,3653,69.7782644401862,21.2701888858473,3.20284697508897,1.64248562825075
06037106020,106020,1081,48,1690,168,4.44033302497687,4.30439375155877,9.94082840236686,8.316559113015,-5.50049537738999,58.9292001701498,124972,14.2442984151527,23.6083357122467,5176,82.9211746522411,7.1483771251932,2.45363214837713,4.82998454404946
06037106111,106111,1115,111,1349,57,9.95515695067265,8.73654898284086,4.22535211267606,4.00731513075253,5.72980483799659,53.3489532345768,109805,5.76727124515998,22.468443197756,4920,56.4024390243903,24.4308943089431,3.04878048780488,10.4674796747967
06037106112,106112,1471,33,1539,89,2.24337185588035,2.51847778756799,5.78297595841456,4.19196329627265,-3.5396041025342,68.2450184307361,114205,7.88613194845163,24.1578947368421,5292,72.9780801209373,17.7815570672714,0.90702947845805,6.76492819349962
06037106113,106113,891,144,1115,34,16.1616161616162,12.9036361127012,3.04932735426009,4.60636171952727,13.1122888073561,48.5357133418474,110032,2.82115869017632,23.1909636427815,4049,78.4144233143986,9.82958755248209,0.740923684860459,10.0024697456162
06037106114,106114,1887,83,1597,28,4.39851616322205,3.26883730329294,1.75328741390106,2.63640994674672,2.64522874932098,45.1773976732251,86346,18.4635722679201,18.4318455971049,6808,76.0869565217391,4.9647473560517,4.64159811985899,14.042303172738
06037106403,106403,1010,96,979,77,9.5049504950495,6.05651453194979,7.86516853932584,6.51834338764919,1.63978195572366,38.7353069735897,109417,8.64671973648092,18.7603305785124,3650,86.6027397260274,7.47945205479452,1.80821917808219,1.42465753424658
06037106405,106405,1164,178,1232,181,15.2920962199313,11.4910034189138,14.6915584415584,8.53694974580328,0.60053777837283,45.6798879123517,93694,24.7907434761201,16.8285912560722,4137,73.1447909112884,11.6751269035533,7.54169688179841,5.36620739666425
06037106406,106406,1581,25,2151,89,1.58127767235927,2.09306319525904,4.13761041376104,3.42035930955747,-2.55633274140178,80.4652379745784,106754,5.07246376811594,22.2098462909334,6486,69.7348134443417,15.8032685784767,2.03515263644773,12.4267653407339
06037106407,106407,504,63,465,43,12.5,7.61380454208435,9.24731182795699,7.54932904081088,3.25268817204301,37.0276208733585,32375,31.686460807601,15.1515151515152,2229,83.7595334230597,8.16509645580978,4.17227456258412,2.78151637505608
06037106408,106408,763,83,912,35,10.8781127129751,7.54106238815272,3.83771929824561,3.25916547533143,7.04039341472948,42.1417995544038,54552,28.75,7.32848232848233,3802,88.1641241451868,5.41820094687007,2.70910047343503,2.10415570752236
06037106510,106510,1513,298,1703,82,19.6959682749504,15.4211961292764,4.81503229594833,3.00695245637384,14.8809359790021,47.5964785369437,149135,8.70273204269948,38.4536610343062,5724,56.0971348707198,12.0894479385045,3.93081761006289,21.2089447938505
