GEO_ID,B03002_E001,B03002_M001,B03002_E002,B03002_M002,B03002_E003,B03002_M003,B03002_E004,B03002_M004,B03002_E005,B03002_M005,B03002_E006,B03002_M006,B03002_E007,B03002_M007,B03002_E008,B03002_M008,B03002_E009,B03002_M009,B03002_E010,B03002_M010,B03002_E011,B03002_M011,B03002_E012,B03002_M012,B03002_E013,B03002_M013,B03002_E014,B03002_M014,B03002_E015,B03002_M015,B03002_E016,B03002_M016,B03002_E017,B03002_M017,B03002_E018,B03002_M018,B03002_E019,B03002_M019,B03002_E020,B03002_M020,B03002_E021,B03002_M021
1400000US06037201302,4108,546,3271,529,997,295,336,267,0,14,1569,422,0,14,17,26,352,216,36,42,316,211,837,178,170,117,7,11,29,45,0,14,0,14,236,124,395,117,336,109,59,69
1400000US06037201401,4131,644,1026,158,475,133,66,83,6,9,417,122,0,14,0,14,62,49,13,21,49,44,3105,636,321,237,126,143,7,11,0,14,0,14,2007,703,644,285,611,289,33,37
1400000US06037201402,4143,698,1051,236,344,197,10,17,0,14,578,155,0,14,0,14,119,75,0,14,119,75,3092,572,609,427,0,14,36,71,27,33,0,14,1459,491,961,490,919,482,42,52
1400000US06037201501,5137,614,1436,418,444,168,180,245,70,117,709,320,0,19,9,16,24,27,0,19,24,27,3701,615,361,175,0,19,82,84,0,19,0,19,2312,592,946,332,871,325,75,65
1400000US06037201503,3141,449,560,200,204,110,76,59,0,14,249,126,0,14,8,11,23,24,7,10,16,17,2581,435,244,120,21,30,179,134,0,14,0,14,1226,504,911,327,889,324,22,31
1400000US06037201504,2237,395,558,235,235,114,0,14,0,14,301,215,0,14,0,14,22,27,0,14,22,27,1679,417,181,105,0,14,43,49,16,19,0,14,973,383,466,327,457,326,9,15
1400000US06037201601,2098,361,565,188,186,117,142,132,0,14,196,92,0,14,12,20,29,28,0,14,29,28,1533,282,100,46,7,12,47,67,0,14,0,14,908,229,471,186,434,187,37,42
1400000US06037201602,2577,619,507,117,219,101,5,7,0,14,241,51,0,14,28,29,14,15,8,11,6,9,2070,624,97,48,6,9,0,14,38,59,0,14,1436,684,493,236,481,235,12,14
1400000US06037201700,5135,543,2125,360,673,229,404,198,17,24,916,260,0,19,9,13,106,65,9,20,97,64,3010,508,231,112,47,54,81,78,40,37,0,19,1696,521,915,309,763,299,152,104
1400000US06037203100,4348,728,320,192,79,77,91,107,11,18,81,69,0,14,43,76,15,26,0,14,15,26,4028,748,478,216,0,14,9,14,0,14,0,14,2485,842,1056,491,1056,491,0,14
1400000US06037203200,4748,975,200,94,124,70,0,14,0,14,67,63,0,14,0,14,9,16,9,16,0,14,4548,960,177,153,13,21,180,162,0,14,0,14,2636,1040,1542,578,1332,590,210,170
1400000US06037203300,2151,297,918,192,325,114,99,62,0,14,450,137,0,14,22,32,22,27,0,14,22,27,1233,318,94,89,61,90,45,42,0,14,0,14,830,320,203,83,182,80,21,18
1400000US06037203500,2904,427,660,225,184,132,25,41,0,14,395,187,0,14,50,56,6,9,6,9,0,14,2244,448,383,324,0,14,119,90,0,14,8,11,1099,385,635,237,635,237,0,14
1400000US06037203601,2697,474,135,103,11,15,14,27,0,14,110,105,0,14,0,14,0,14,0,14,0,14,2562,460,111,93,0,14,17,21,0,14,0,14,1586,343,848,369,848,369,0,14
1400000US06037203602,2065,315,236,198,26,32,40,56,48,73,122,156,0,14,0,14,0,14,0,14,0,14,1829,365,60,51,0,14,5,35,0,14,0,14,1495,408,269,183,256,186,13,22
1400000US06037203710,3322,567,97,65,55,45,11,19,14,23,17,18,0,14,0,14,0,14,0,14,0,14,3225,569,363,229,0,14,59,36,6,10,0,14,2474,554,323,211,292,206,31,26
1400000US06037203720,3363,488,200,100,88,66,0,14,30,40,54,45,0,14,0,14,28,31,0,14,28,31,3163,522,99,97,0,14,171,145,0,14,0,14,2257,551,636,270,622,270,14,21
1400000US06037203800,4938,893,167,106,49,61,31,51,0,14,74,77,0,14,0,14,13,22,0,14,13,22,4771,886,275,266,0,14,252,276,26,41,0,14,3742,872,476,307,416,288,60,68
1400000US06037203900,2575,528,283,143,117,113,0,14,0,14,166,91,0,14,0,14,0,14,0,14,0,14,2292,536,111,76,0,14,42,41,35,38,0,14,1857,538,247,109,247,109,0,14
1400000US06037204110,2526,505,185,97,65,50,31,35,1,4,48,40,0,14,0,14,40,52,24,36,16,19,2341,499,51,47,0,14,5,7,5,8,0,14,1618,509,662,280,513,208,149,199
1400000US06037204120,2475,576,98,57,75,50,3,6,0,14,19,25,0,14,0,14,1,4,0,14,1,4,2377,583,177,104,0,14,13,20,0,14,0,14,1991,619,196,101,196,101,0,14
1400000US06037204200,3383,552,216,149,56,48,38,46,0,14,104,134,18,28,0,14,0,14,0,14,0,14,3167,542,475,437,0,14,13,19,0,14,0,14,2359,468,320,185,283,172,37,65
1400000US06037204300,4281,929,169,88,96,59,5,16,0,14,68,51,0,14,0,14,0,14,0,14,0,14,4112,917,364,221,0,14,85,75,11,17,0,14,2947,931,705,276,666,267,39,40
1400000US06037204410,2309,456,334,112,211,86,0,14,0,14,35,23,0,14,20,32,68,61,20,29,48,54,1975,478,134,129,0,14,26,30,0,14,0,14,1349,475,466,260,442,258,24,34
1400000US06037204420,2884,314,238,106,127,104,47,48,0,14,29,34,7,13,0,14,28,21,11,20,17,30,2646,336,196,138,0,14,212,186,0,14,0,14,1923,363,315,126,291,127,24,25
1400000US06037204600,3735,804,320,145,109,52,65,50,0,14,99,112,0,14,0,14,47,52,24,38,23,34,3415,814,75,60,0,14,29,34,0,14,0,14,1973,530,1338,771,1338,771,0,14
1400000US06037204700,4777,712,210,150,144,115,0,14,6,9,7,14,0,14,0,14,53,83,53,83,0,14,4567,728,317,148,10,16,23,30,0,14,0,14,2753,766,1464,551,1414,552,50,52
1400000US06037204810,5402,810,212,177,46,65,32,38,0,19,29,21,0,19,105,170,0,19,0,19,0,19,5190,800,449,319,0,19,213,260,12,18,0,19,3107,892,1409,590,1270,572,139,156
1400000US06037204820,2037,345,101,71,45,45,0,14,0,14,56,61,0,14,0,14,0,14,0,14,0,14,1936,351,96,68,0,14,28,40,0,14,0,14,1203,318,609,280,593,280,16,24
1400000US06037204910,3098,604,95,95,83,95,0,14,0,14,0,14,0,14,0,14,12,12,5,8,7,10,3003,600,218,126,0,14,12,13,0,14,0,14,1912,583,861,290,790,282,71,61
1400000US06037204920,2274,358,144,87,52,23,36,43,0,14,0,14,45,74,0,14,11,16,0,14,11,16,2130,349,34,45,0,14,1,7,0,14,2,5,1534,418,559,205,545,204,14,23
1400000US06037205110,3501,438,53,39,17,21,0,14,14,19,0,14,0,14,0,14,22,31,0,14,22,31,3448,437,80,82,0,14,61,104,14,20,0,14,2511,538,782,296,762,298,20,27
1400000US06037205120,3252,673,86,102,0,14,8,10,16,24,62,99,0,14,0,14,0,14,0,14,0,14,3166,662,231,251,13,19,93,109,0,14,0,14,1841,489,988,554,988,554,0,14
1400000US06037206010,3392,593,1639,325,394,199,19,26,0,14,1115,251,0,14,64,74,47,50,0,14,47,50,1753,523,269,242,13,22,8,18,44,67,0,14,1283,565,136,78,109,68,27,30
1400000US06037206020,7629,304,4345,312,1153,160,2600,308,8,11,249,84,21,30,135,79,179,71,7,13,172,70,3284,267,256,84,70,56,131,72,9,13,0,19,1454,228,1364,176,1158,163,206,85
1400000US06037206050,2340,545,325,76,114,54,18,21,22,36,145,65,0,14,14,19,12,17,0,14,12,17,2015,549,132,85,23,8,33,40,0,14,0,14,1196,297,631,489,618,493,13,21
1400000US06037206051,1751,401,1388,276,941,237,86,73,0,14,269,149,0,14,39,60,53,49,0,14,53,49,363,269,176,244,0,14,0,14,0,14,0,14,92,66,95,103,30,28,65,101
1400000US06037206052,3160,474,2755,377,942,254,145,105,0,14,1392,358,0,14,27,44,249,157,52,54,197,147,405,228,56,66,61,86,0,14,0,14,0,14,140,169,148,110,148,110,0,14
1400000US06037206053,3066,464,695,226,168,92,149,112,0,14,303,156,0,14,50,62,25,31,0,14,25,31,2371,443,199,108,56,89,56,73,0,14,0,14,1366,450,694,368,640,366,54,53
1400000US06037206054,2174,413,439,196,5,7,23,23,0,14,389,205,0,14,0,14,22,26,0,14,22,26,1735,407,85,85,0,14,0,14,8,12,0,14,1116,382,526,213,503,215,23,30
1400000US06037206201,2191,376,1796,361,456,339,391,177,0,14,822,197,0,14,28,61,99,67,0,14,99,67,395,226,0,14,0,14,18,43,50,87,0,14,241,185,86,76,86,76,0,14
1400000US06037206202,1702,240,1363,303,168,127,148,177,28,43,993,236,0,14,0,14,26,39,12,22,14,32,339,129,2,5,85,84,30,70,0,14,0,14,82,65,140,106,61,89,79,65
1400000US06037206301,1929,289,1350,287,398,274,771,236,16,20,47,74,0,14,0,14,118,139,0,14,118,139,579,204,95,91,77,84,15,36,0,14,0,14,315,138,77,66,77,66,0,14
1400000US06037206302,1289,250,900,281,217,77,562,280,0,14,20,33,0,14,0,14,101,84,0,14,101,84,389,125,74,82,50,38,49,49,0,14,0,14,121,87,95,93,88,92,7,11
1400000US06037206303,2137,187,1375,229,457,207,661,184,0,14,42,90,0,14,0,14,215,156,0,14,215,156,762,174,56,56,38,52,73,56,14,35,0,14,229,128,352,167,249,139,103,75
1400000US06037207101,4264,696,3748,768,640,260,568,306,43,64,2032,716,0,14,97,154,368,309,85,86,283,296,516,265,20,23,0,14,30,45,0,14,0,14,414,252,52,56,30,45,22,34
1400000US06037207102,3331,405,2753,498,288,133,60,56,0,14,2253,459,0,14,0,14,152,130,0,14,152,130,578,297,0,14,0,14,32,37,0,14,0,14,420,237,126,163,113,162,13,21
1400000US06037207103,2024,235,1574,208,205,78,33,37,0,14,1312,213,0,14,0,14,24,24,0,14,24,24,450,189,25,32,0,14,7,12,5,8,0,14,320,171,93,68,64,46,29,36
1400000US06037207303,2688,450,2108,333,941,249,388,212,11,3,563,139,0,14,19,22,186,117,44,71,142,103,580,309,137,171,101,165,0,14,0,14,28,46,228,203,86,78,38,60,48,53
1400000US06037207304,2522,479,1457,405,356,198,782,285,0,14,66,78,0,14,0,14,253,173,55,84,198,150,1065,257,183,223,0,14,0,14,0,14,0,14,396,162,486,165,428,152,58,52
1400000US06037207305,1051,209,944,239,437,156,178,84,0,14,252,208,0,14,0,14,77,58,51,58,26,21,107,84,11,18,0,14,0,14,0,14,0,14,62,73,34,41,16,28,18,27
1400000US06037207306,2193,282,1894,304,847,228,397,184,0,14,386,237,0,14,45,58,219,155,0,14,219,155,299,139,66,65,33,53,23,27,0,14,10,17,157,107,10,16,10,16,0,14
1400000US06037207307,1432,271,1168,262,257,133,571,244,0,14,130,100,69,89,0,14,141,89,55,62,86,64,264,103,0,14,0,14,11,43,0,14,0,14,148,95,105,91,97,90,8,13
1400000US06037207308,1074,243,890,250,509,238,168,109,0,14,159,135,0,14,7,12,47,51,0,14,47,51,184,91,16,18,7,11,0,14,0,14,0,14,147,85,14,16,14,16,0,14
1400000US06037207400,2598,502,1792,309,668,175,406,150,10,15,583,256,0,14,0,14,125,90,8,12,117,90,806,274,292,79,5,6,7,13,17,14,0,14,301,182,184,154,183,155,1,4
1400000US06037207501,2074,377,1485,320,593,207,196,128,0,14,644,223,0,14,0,14,52,61,0,14,52,61,589,272,0,14,0,14,12,20,0,14,0,14,418,213,159,177,117,159,42,52
1400000US06037207502,4518,529,3776,516,1110,375,227,57,0,14,2174,407,0,14,36,58,229,138,38,43,191,131,742,282,116,117,0,14,0,14,13,19,0,14,377,261,236,107,166,117,70,22
1400000US06037207711,3495,518,2881,475,961,312,451,231,0,14,1440,498,0,14,0,14,29,36,0,14,29,36,614,467,12,21,23,53,36,56,0,14,0,14,485,461,58,57,58,57,0,14
1400000US06037207712,4967,699,3935,733,909,321,680,357,0,14,1857,533,0,14,2,5,487,376,29,35,458,377,1032,423,91,100,64,77,0,14,18,29,0,14,572,334,287,329,287,329,0,14
1400000US06037207901,4049,469,3574,455,750,309,817,551,91,132,1531,447,0,14,39,63,346,237,30,49,316,229,475,252,102,134,0,14,0,14,0,14,0,14,144,133,229,185,101,92,128,164
1400000US06037207902,7082,982,5876,938,2025,565,890,489,0,19,2526,718,0,19,0,19,435,334,0,19,435,334,1206,442,101,124,0,19,136,174,103,164,0,19,545,275,321,198,242,170,79,100
1400000US06037208001,3070,552,1644,418,297,184,512,258,0,14,733,378,0,14,0,14,102,110,45,70,57,89,1426,668,91,130,0,14,20,31,0,14,0,14,1054,666,261,230,246,230,15,25
1400000US06037208002,3983,833,808,246,385,122,41,70,0,14,284,206,0,14,57,109,41,39,0,14,41,39,3175,856,271,288,0,14,35,66,45,74,0,14,2190,743,634,465,607,465,27,43
1400000US06037208301,1653,324,218,108,80,64,81,70,0,14,57,64,0,14,0,14,0,14,0,14,0,14,1435,344,43,47,0,14,183,123,0,14,0,14,1151,334,58,49,58,49,0,14
1400000US06037208302,4577,656,1544,326,446,177,226,205,0,14,686,246,0,14,162,163,24,41,0,14,24,41,3033,668,0,14,0,14,238,222,0,14,0,14,2022,617,773,419,708,404,65,104
1400000US06037208401,3782,580,1407,385,100,75,230,211,8,15,985,329,8,14,0,14,76,68,0,14,76,68,2375,562,341,287,10,17,83,89,20,33,0,14,1527,570,394,211,362,206,32,44
1400000US06037208402,2608,446,821,187,286,125,73,60,0,14,408,137,15,22,0,14,39,39,0,14,39,39,1787,381,366,396,36,54,0,14,0,14,0,14,1027,233,358,200,309,191,49,54
1400000US06037208501,2605,442,1450,336,305,125,50,45,0,14,1058,308,0,14,0,14,37,34,4,8,33,33,1155,358,156,189,0,14,13,19,0,14,0,14,828,290,158,110,147,109,11,16
1400000US06037208502,3242,376,1028,382,207,120,104,111,0,14,717,348,0,14,0,14,0,14,0,14,0,14,2214,380,208,120,70,78,17,25,17,27,0,14,1482,500,420,272,319,232,101,132
1400000US06037208610,4020,588,2074,336,330,167,247,184,4,8,1277,224,109,150,0,14,107,130,21,33,86,125,1946,483,457,372,22,34,62,61,0,14,0,14,1031,297,374,216,348,223,26,35
1400000US06037208620,4204,590,1953,281,263,98,279,151,94,90,1184,254,0,14,24,36,109,70,0,14,109,70,2251,527,589,278,0,14,22,34,23,35,0,14,1219,429,398,270,335,256,63,73
1400000US06037208710,4519,775,3013,634,222,118,201,127,0,14,2384,640,15,23,0,14,191,104,0,14,191,104,1506,611,132,92,11,19,0,14,11,17,27,42,1040,595,285,220,271,215,14,23
1400000US06037208720,3267,530,844,246,312,132,97,99,0,14,397,215,0,14,23,31,15,23,0,14,15,23,2423,598,358,318,0,14,689,516,0,14,0,14,878,393,498,317,498,317,0,14
1400000US06037208801,3525,503,1967,337,495,233,652,266,0,14,722,217,0,14,0,14,98,66,0,14,98,66,1558,624,10,16,14,12,175,158,0,14,0,14,1106,524,253,212,252,212,1,4
1400000US06037208802,3519,686,1651,623,367,110,234,112,0,14,932,590,0,14,7,13,111,105,16,52,95,85,1868,515,102,168,7,14,98,90,0,14,0,14,1364,670,297,197,297,197,0,14
1400000US06037208902,2373,349,187,69,44,43,40,29,0,14,103,76,0,14,0,14,0,14,0,14,0,14,2186,358,32,34,0,14,207,210,0,14,0,14,1763,372,184,121,132,95,52,78
1400000US06037208903,4340,842,738,217,234,101,287,168,17,27,188,121,0,14,2,4,10,14,2,4,8,14,3602,898,226,163,0,14,449,369,0,14,0,14,2721,963,206,178,131,91,75,98
1400000US06037208904,3859,719,650,194,52,49,72,62,3,6,493,185,0,14,0,14,30,31,10,21,20,23,3209,692,171,172,14,22,271,170,0,14,0,14,2062,462,691,509,638,507,53,69
1400000US06037209103,3004,511,319,158,56,45,190,131,0,14,73,85,0,14,0,14,0,14,0,14,0,14,2685,518,33,25,64,60,18,15,0,14,0,14,2265,541,305,170,305,170,0,14
1400000US06037209104,2566,261,635,201,145,78,120,67,0,14,262,143,0,14,0,14,108,110,20,31,88,97,1931,335,68,70,0,14,93,74,0,14,0,14,1418,329,352,191,305,183,47,53
1400000US06037209105,2995,697,425,287,0,14,58,66,0,14,333,279,0,14,34,51,0,14,0,14,0,14,2570,569,389,377,0,14,42,70,0,14,0,14,1966,490,173,177,173,177,0,14
1400000US06037209106,2879,462,1035,298,234,148,315,158,0,14,417,175,0,14,0,14,69,68,27,39,42,54,1844,533,124,108,0,14,25,33,0,14,0,14,1648,542,47,33,43,32,4,8
1400000US06037209201,3494,407,2551,493,556,209,893,425,0,14,1003,301,0,14,17,25,82,76,0,14,82,76,943,286,63,76,107,143,33,51,0,14,0,14,418,212,322,238,270,211,52,77
1400000US06037209202,1312,282,313,209,97,54,38,40,0,14,160,195,0,14,0,14,18,26,0,14,18,26,999,231,52,53,0,14,122,128,109,81,0,14,502,253,214,227,206,234,8,13
1400000US06037209300,4917,728,2011,503,307,187,928,388,0,14,461,197,0,14,0,14,315,218,13,20,302,218,2906,687,94,114,0,14,53,81,0,14,0,14,1960,745,799,436,799,436,0,14
1400000US06037209401,4391,520,1687,395,138,69,1023,589,0,14,442,306,1,2,4,7,79,83,0,14,79,83,2704,551,83,98,15,68,137,147,0,14,0,14,1967,735,502,436,481,428,21,28
1400000US06037209402,4013,769,207,160,39,58,17,28,14,21,106,118,0,14,0,14,31,47,0,14,31,47,3806,846,217,219,0,14,61,92,0,14,0,14,2606,845,922,560,815,559,107,148
1400000US06037209403,4136,900,1103,317,126,76,377,287,48,77,545,185,0,14,0,14,7,14,0,14,7,14,3033,831,362,268,29,47,75,101,24,36,0,14,2260,775,283,211,198,167,85,124
1400000US06037209510,2957,521,1015,274,141,74,129,90,0,14,675,263,0,14,0,14,70,69,0,14,70,69,1942,535,55,50,0,14,0,14,0,14,0,14,1368,489,519,417,469,398,50,54
1400000US06037209520,2228,376,389,199,83,52,152,139,0,14,154,124,0,14,0,14,0,14,0,14,0,14,1839,350,170,95,0,14,55,65,0,14,0,14,1232,376,382,243,370,241,12,20
1400000US06037209810,2601,345,484,152,150,113,74,53,0,14,233,152,0,14,0,14,27,30,10,15,17,26,2117,381,412,270,5,8,0,14,0,14,0,14,1410,374,290,199,166,104,124,205
1400000US06037209820,2548,433,405,172,171,82,99,65,0,14,115,94,0,14,0,14,20,29,0,14,20,29,2143,428,158,132,0,14,102,94,0,14,0,14,1649,398,234,150,226,149,8,13
1400000US06037210010,3012,821,813,185,121,89,50,49,80,95,553,177,0,14,0,14,9,15,0,14,9,15,2199,789,312,281,0,14,137,168,0,14,0,14,1197,420,553,645,553,645,0,14
1400000US06037211000,5054,592,4379,423,2315,469,476,374,0,19,1461,305,0,19,24,39,103,110,58,93,45,54,675,395,104,116,15,24,0,19,0,19,0,19,86,64,470,374,460,381,10,17
1400000US06037211121,2531,517,1392,372,243,146,143,159,0,14,860,410,0,14,0,14,146,128,0,14,146,128,1139,315,223,288,0,14,0,14,10,5,0,14,722,155,184,70,116,69,68,41
1400000US06037211122,2228,372,1429,335,373,170,331,211,0,14,452,155,0,14,125,153,148,120,102,114,46,37,799,312,29,39,0,14,0,14,27,33,0,14,538,284,205,156,205,156,0,14
1400000US06037211123,1964,312,1643,273,164,127,42,46,13,21,1383,280,0,14,0,14,41,48,26,40,15,25,321,193,21,31,18,29,11,18,0,14,0,14,271,187,0,14,0,14,0,14
1400000US06037211124,4171,926,2797,947,271,166,50,45,0,14,2420,930,0,14,9,15,47,39,0,14,47,39,1374,414,157,142,0,14,15,26,0,14,0,14,1005,367,197,169,187,169,10,17
1400000US06037211201,2549,314,897,190,233,107,141,64,20,29,375,125,0,14,0,14,128,118,0,14,128,118,1652,366,169,156,0,14,25,19,0,14,0,14,956,318,502,200,425,223,77,74
1400000US06037211202,2401,371,1377,295,320,132,52,64,0,14,974,254,0,14,9,19,22,24,0,14,22,24,1024,335,37,38,0,14,12,18,0,14,0,14,648,277,327,252,327,252,0,14
1400000US06037211310,3672,619,1600,565,390,169,265,245,0,14,862,340,0,14,0,14,83,82,11,16,72,80,2072,458,190,185,0,14,12,19,0,14,0,14,1546,432,324,208,247,210,77,75
1400000US06037211320,3058,521,1265,372,222,111,94,86,0,14,615,232,0,14,0,14,334,252,0,14,334,252,1793,473,279,219,0,14,68,74,0,14,0,14,1208,457,238,202,107,89,131,159
1400000US06037211410,2767,484,1484,358,122,65,162,148,11,22,1107,295,0,14,42,65,40,46,0,14,40,46,1283,444,9,16,19,30,119,143,0,14,0,14,985,396,151,136,151,136,0,14
1400000US06037211420,3438,392,1561,297,359,151,141,95,0,14,1025,275,0,14,0,14,36,36,0,14,36,36,1877,299,69,82,62,95,70,112,0,14,0,14,1019,371,657,315,629,322,28,44
1400000US06037211500,3825,517,3062,495,1572,432,153,89,0,14,1210,302,0,14,12,15,115,80,39,54,76,62,763,268,71,61,0,14,137,175,0,14,0,14,401,197,154,121,114,109,40,61
1400000US06037211701,2895,450,2608,392,994,166,163,119,0,14,1231,207,0,14,46,78,174,200,0,14,174,200,287,269,12,19,14,21,0,14,0,14,0,14,40,46,221,260,221,260,0,14
1400000US06037211703,4330,580,3164,579,598,296,157,154,0,14,2060,567,0,14,0,14,349,247,0,14,349,247,1166,431,165,151,14,23,0,14,0,14,0,14,641,426,346,274,319,273,27,53
1400000US06037211704,2879,432,2054,288,413,135,291,150,18,30,1274,247,0,14,0,14,58,43,0,14,58,43,825,277,98,156,80,68,0,14,0,14,0,14,330,133,317,177,218,138,99,91
1400000US06037211802,4912,694,2700,604,536,221,158,106,27,45,1685,491,80,121,0,14,214,180,0,14,214,180,2212,699,311,267,0,14,63,104,31,36,0,14,1233,590,574,393,530,379,44,51
1400000US06037211803,3806,475,2868,530,216,96,163,107,0,14,2429,507,0,14,0,14,60,49,0,14,60,49,938,379,142,175,4,6,0,14,0,14,0,14,457,295,335,259,324,258,11,17
1400000US06037211804,3132,469,2512,316,561,287,184,111,0,14,1653,525,0,14,17,18,97,83,25,39,72,71,620,415,0,14,10,15,76,87,0,14,0,14,383,417,151,106,108,78,43,46
1400000US06037211910,4039,485,2126,388,407,167,589,330,0,14,1130,343,0,14,0,14,0,14,0,14,0,14,1913,388,48,52,10,16,130,184,0,14,0,14,1235,374,490,232,462,229,28,35
1400000US06037211921,1988,281,1098,226,44,45,33,42,65,95,831,201,6,10,43,42,76,94,7,12,69,94,890,326,135,161,0,14,29,45,15,25,0,14,503,268,208,160,196,159,12,16
1400000US06037211922,3614,874,1544,290,260,106,259,148,18,19,879,313,0,14,35,52,93,72,0,14,93,72,2070,875,87,68,29,42,55,68,0,14,0,14,1583,829,316,287,290,286,26,40
1400000US06037212101,2979,288,2392,307,353,181,208,131,0,14,1618,211,0,14,73,92,140,101,24,32,116,92,587,140,42,56,22,35,0,14,0,14,0,14,380,141,143,99,87,76,56,65
1400000US06037212102,2910,618,2016,512,169,100,415,304,0,14,1145,297,11,19,48,80,228,261,172,258,56,51,894,357,22,26,0,14,0,14,63,102,31,51,446,303,332,245,304,240,28,38
1400000US06037212202,3870,709,1129,316,36,36,211,149,0,14,709,305,0,14,0,14,173,198,38,63,135,187,2741,699,193,187,0,14,56,69,0,14,0,14,2175,682,317,229,317,229,0,14
1400000US06037212203,2830,468,1541,302,276,111,264,147,0,14,970,241,0,14,0,14,31,34,0,14,31,34,1289,420,262,259,13,26,69,73,14,19,0,14,803,356,128,71,128,71,0,14
1400000US06037212204,3597,632,1444,300,66,77,243,165,0,14,1097,289,0,14,0,14,38,42,22,35,16,26,2153,645,347,504,0,14,89,162,0,14,0,14,1114,413,603,497,567,496,36,56
1400000US06037212303,3713,921,1536,328,323,100,159,149,25,40,884,275,11,19,0,14,134,99,36,58,98,74,2177,914,166,149,0,14,28,46,14,23,0,14,1190,387,779,783,743,781,36,43
1400000US06037212304,1640,265,710,175,331,137,136,121,0,14,200,127,0,14,10,14,33,25,7,11,26,25,930,271,216,146,0,14,73,76,14,14,0,14,532,222,95,53,53,40,42,39
1400000US06037212305,2809,477,868,211,62,56,129,100,20,51,589,212,0,14,9,16,59,54,0,14,59,54,1941,446,83,107,0,14,0,14,0,14,0,14,1611,477,247,164,130,109,117,122
1400000US06037212306,2686,472,1514,273,344,151,92,69,0,14,1015,226,0,14,0,14,63,61,3,6,60,60,1172,463,141,119,11,18,72,76,0,14,0,14,527,215,421,422,407,421,14,34
1400000US06037212410,4054,1092,2139,386,347,157,59,56,0,14,1510,332,18,28,0,14,205,205,0,14,205,205,1915,1059,66,67,0,14,0,14,68,66,0,14,863,453,918,1075,908,1074,10,16
1400000US06037212420,2762,332,1018,255,232,81,164,148,0,14,584,231,0,14,0,14,38,51,18,29,20,40,1744,371,143,105,46,61,0,14,12,20,0,14,1142,316,401,218,335,192,66,84
1400000US06037212501,1915,359,987,262,364,110,93,70,10,15,470,233,0,14,0,14,50,40,25,30,25,24,928,487,135,113,0,14,0,14,10,15,0,14,756,469,27,28,11,17,16,23
1400000US06037212502,3591,485,2414,330,486,174,253,145,0,14,1553,322,0,14,9,14,113,66,0,14,113,66,1177,503,9,14,0,14,38,59,0,14,0,14,1049,477,81,106,65,104,16,25
1400000US06037212610,4114,604,2807,461,514,219,136,119,0,14,1882,454,0,14,28,33,247,198,0,14,247,198,1307,485,5,32,0,14,162,166,0,14,0,14,810,346,330,295,319,295,11,12
1400000US06037212620,4040,469,2512,471,305,143,215,124,0,14,1930,439,0,14,12,19,50,44,0,14,50,44,1528,463,177,134,11,17,7,18,23,34,0,14,978,427,332,211,295,204,37,43
1400000US06037212701,2525,243,1946,285,283,139,251,133,9,23,1258,247,0,14,0,14,145,100,6,9,139,102,579,219,10,11,0,14,43,66,22,34,0,14,376,210,128,85,105,76,23,26
1400000US06037212702,3508,507,2992,481,666,212,202,151,0,14,1964,413,0,14,0,14,160,105,10,18,150,103,516,247,87,91,0,14,0,14,9,15,0,14,178,183,242,111,161,92,81,81
1400000US06037212800,3479,508,2400,465,632,286,169,111,0,14,1500,435,0,14,0,14,99,90,85,82,14,22,1079,339,254,223,0,14,44,60,13,25,0,14,445,195,323,200,214,182,109,75
1400000US06037212900,3421,588,1594,354,399,172,357,208,0,14,761,365,0,14,21,35,56,49,11,17,45,46,1827,554,145,170,0,14,47,74,28,30,0,14,1082,307,525,448,525,448,0,14
1400000US06037213100,2814,323,2211,328,171,71,370,202,6,9,1614,300,0,14,8,12,42,31,24,27,18,16,603,158,7,13,8,12,15,18,0,14,0,14,463,169,110,73,102,71,8,12
1400000US06037213201,4086,580,2029,452,92,73,55,53,81,123,1757,426,0,14,0,14,44,44,0,14,44,44,2057,446,95,91,0,14,61,74,0,14,0,14,1364,377,537,317,525,319,12,19
1400000US06037213202,3540,522,1694,337,192,114,188,137,0,14,1208,353,0,14,88,116,18,21,0,14,18,21,1846,427,133,135,0,14,13,21,0,14,0,14,1297,439,403,231,384,229,19,31
1400000US06037213310,2660,596,970,366,77,65,24,31,16,29,853,376,0,14,0,14,0,14,0,14,0,14,1690,490,27,45,0,14,85,115,0,14,0,14,1533,522,45,83,45,83,0,14
1400000US06037213320,2341,556,665,249,73,55,64,58,7,12,487,226,0,14,0,14,34,40,0,14,34,40,1676,595,267,249,0,14,8,13,0,14,0,14,728,248,673,545,673,545,0,14
1400000US06037213401,4457,581,1002,223,86,71,55,62,0,14,861,210,0,14,0,14,0,14,0,14,0,14,3455,616,240,207,29,46,92,98,25,29,0,14,1838,383,1231,529,1216,528,15,23
1400000US06037213402,4335,716,1137,312,110,57,171,127,11,40,794,278,0,14,0,14,51,50,0,14,51,50,3198,675,150,78,0,14,79,123,30,48,0,14,1911,415,1028,614,1006,613,22,35
1400000US06037214000,3736,745,3554,729,3157,699,29,39,13,20,87,68,18,26,62,68,188,179,6,9,182,179,182,128,52,60,0,14,15,24,0,14,0,14,43,48,72,85,72,85,0,14
1400000US06037214100,4138,495,3898,558,3408,568,95,81,0,14,243,145,0,14,12,22,140,93,36,51,104,78,240,144,72,83,0,14,0,14,0,14,0,14,0,14,168,105,168,105,0,14
